CODE_STIF_TRNS;CODE_STIF_RES;CODE_STIF_ARRET;LIBELLE_ARRET;ID_REFA_LDA;CAT_JOUR;TRNC_HORR_60;pourc_validations
100;110;278;EXELMANS;71124;DIJFP;15H-16H;8.82
100;110;278;EXELMANS;71124;DIJFP;17H-18H;9.16
100;110;278;EXELMANS;71124;DIJFP;20H-21H;2.35
100;110;278;EXELMANS;71124;DIJFP;21H-22H;1.64
100;110;278;EXELMANS;71124;DIJFP;2H-3H;0.01
100;110;278;EXELMANS;71124;DIJFP;6H-7H;1.34
100;110;278;EXELMANS;71124;JOHV;12H-13H;6.73
100;110;278;EXELMANS;71124;JOHV;13H-14H;6.63
100;110;278;EXELMANS;71124;JOHV;1H-2H;0.06
100;110;278;EXELMANS;71124;JOHV;23H-0H;0.43
100;110;278;EXELMANS;71124;JOVS;10H-11H;4.62
100;110;278;EXELMANS;71124;JOVS;12H-13H;7.18
100;110;278;EXELMANS;71124;JOVS;19H-20H;4.79
100;110;278;EXELMANS;71124;JOVS;21H-22H;0.76
100;110;278;EXELMANS;71124;JOVS;9H-10H;7.76
100;110;278;EXELMANS;71124;SAHV;11H-12H;7.79
100;110;278;EXELMANS;71124;SAHV;18H-19H;6.25
100;110;278;EXELMANS;71124;SAHV;1H-2H;0.11
100;110;278;EXELMANS;71124;SAHV;21H-22H;1.42
100;110;278;EXELMANS;71124;SAHV;22H-23H;0.99
100;110;278;EXELMANS;71124;SAHV;23H-0H;0.66
100;110;278;EXELMANS;71124;SAHV;4H-5H;0.0
100;110;278;EXELMANS;71124;SAHV;7H-8H;3.24
100;110;278;EXELMANS;71124;SAVS;0H-1H;0.13
100;110;278;EXELMANS;71124;SAVS;14H-15H;10.27
100;110;278;EXELMANS;71124;SAVS;16H-17H;8.44
100;110;278;EXELMANS;71124;SAVS;20H-21H;1.51
100;110;279;FAIDHERBE-CHALIGNY;74001;DIJFP;12H-13H;9.7
100;110;279;FAIDHERBE-CHALIGNY;74001;DIJFP;14H-15H;10.05
100;110;279;FAIDHERBE-CHALIGNY;74001;DIJFP;16H-17H;8.38
100;110;279;FAIDHERBE-CHALIGNY;74001;DIJFP;1H-2H;0.02
100;110;279;FAIDHERBE-CHALIGNY;74001;DIJFP;20H-21H;2.96
100;110;279;FAIDHERBE-CHALIGNY;74001;DIJFP;21H-22H;2.58
100;110;279;FAIDHERBE-CHALIGNY;74001;JOHV;0H-1H;0.36
100;110;279;FAIDHERBE-CHALIGNY;74001;JOHV;11H-12H;4.72
100;110;279;FAIDHERBE-CHALIGNY;74001;JOHV;16H-17H;9.29
100;110;279;FAIDHERBE-CHALIGNY;74001;JOHV;20H-21H;2.81
100;110;279;FAIDHERBE-CHALIGNY;74001;JOHV;23H-0H;0.89
100;110;279;FAIDHERBE-CHALIGNY;74001;JOHV;5H-6H;0.37
100;110;279;FAIDHERBE-CHALIGNY;74001;JOHV;6H-7H;1.36
100;110;279;FAIDHERBE-CHALIGNY;74001;JOVS;10H-11H;4.6
100;110;279;FAIDHERBE-CHALIGNY;74001;JOVS;12H-13H;6.97
100;110;279;FAIDHERBE-CHALIGNY;74001;JOVS;14H-15H;6.77
100;110;279;FAIDHERBE-CHALIGNY;74001;JOVS;15H-16H;7.49
100;110;279;FAIDHERBE-CHALIGNY;74001;JOVS;23H-0H;0.32
100;110;279;FAIDHERBE-CHALIGNY;74001;JOVS;3H-4H;0.0
100;110;279;FAIDHERBE-CHALIGNY;74001;JOVS;4H-5H;0.0
100;110;279;FAIDHERBE-CHALIGNY;74001;JOVS;5H-6H;0.37
100;110;279;FAIDHERBE-CHALIGNY;74001;JOVS;9H-10H;6.53
100;110;279;FAIDHERBE-CHALIGNY;74001;SAHV;10H-11H;5.4
100;110;279;FAIDHERBE-CHALIGNY;74001;SAHV;13H-14H;8.29
100;110;279;FAIDHERBE-CHALIGNY;74001;SAHV;20H-21H;3.08
100;110;279;FAIDHERBE-CHALIGNY;74001;SAVS;13H-14H;9.15
100;110;279;FAIDHERBE-CHALIGNY;74001;SAVS;14H-15H;10.69
100;110;279;FAIDHERBE-CHALIGNY;74001;SAVS;16H-17H;9.53
100;110;279;FAIDHERBE-CHALIGNY;74001;SAVS;7H-8H;2.11
100;110;280;FALGUIERE;73641;DIJFP;17H-18H;9.64
100;110;280;FALGUIERE;73641;DIJFP;21H-22H;2.21
100;110;280;FALGUIERE;73641;DIJFP;22H-23H;1.64
100;110;280;FALGUIERE;73641;DIJFP;23H-0H;0.93
100;110;280;FALGUIERE;73641;JOHV;11H-12H;4.9
100;110;280;FALGUIERE;73641;JOHV;14H-15H;5.53
100;110;280;FALGUIERE;73641;JOHV;15H-16H;7.58
100;110;280;FALGUIERE;73641;JOVS;1H-2H;0.08
100;110;280;FALGUIERE;73641;JOVS;23H-0H;0.25
100;110;280;FALGUIERE;73641;JOVS;4H-5H;0.0
100;110;280;FALGUIERE;73641;JOVS;5H-6H;0.83
100;110;280;FALGUIERE;73641;JOVS;9H-10H;7.13
100;110;280;FALGUIERE;73641;SAHV;16H-17H;8.92
100;110;280;FALGUIERE;73641;SAHV;1H-2H;0.07
100;110;280;FALGUIERE;73641;SAHV;6H-7H;0.99
100;110;280;FALGUIERE;73641;SAHV;7H-8H;1.48
100;110;280;FALGUIERE;73641;SAVS;12H-13H;8.93
100;110;280;FALGUIERE;73641;SAVS;18H-19H;6.81
100;110;280;FALGUIERE;73641;SAVS;1H-2H;0.12
100;110;280;FALGUIERE;73641;SAVS;21H-22H;1.12
100;110;282;FELIX FAURE;71137;DIJFP;10H-11H;6.48
100;110;282;FELIX FAURE;71137;DIJFP;11H-12H;7.75
100;110;282;FELIX FAURE;71137;DIJFP;14H-15H;9.97
100;110;282;FELIX FAURE;71137;DIJFP;15H-16H;9.74
100;110;282;FELIX FAURE;71137;DIJFP;21H-22H;1.73
100;110;282;FELIX FAURE;71137;DIJFP;6H-7H;1.19
100;110;282;FELIX FAURE;71137;JOHV;13H-14H;5.76
100;110;282;FELIX FAURE;71137;JOHV;19H-20H;5.77
100;110;282;FELIX FAURE;71137;JOHV;2H-3H;0.0
100;110;282;FELIX FAURE;71137;JOHV;5H-6H;0.63
100;110;282;FELIX FAURE;71137;JOHV;6H-7H;1.86
100;110;282;FELIX FAURE;71137;JOVS;11H-12H;4.94
100;110;282;FELIX FAURE;71137;JOVS;17H-18H;9.18
100;110;282;FELIX FAURE;71137;JOVS;18H-19H;7.69
100;110;282;FELIX FAURE;71137;JOVS;19H-20H;5.14
100;110;282;FELIX FAURE;71137;JOVS;5H-6H;0.66
100;110;282;FELIX FAURE;71137;JOVS;7H-8H;5.89
100;110;282;FELIX FAURE;71137;SAHV;0H-1H;0.33
100;110;282;FELIX FAURE;71137;SAHV;15H-16H;9.89
100;110;282;FELIX FAURE;71137;SAHV;18H-19H;6.35
100;110;282;FELIX FAURE;71137;SAVS;9H-10H;5.84
100;110;283;FILLES DU CALVAIRE;71277;DIJFP;12H-13H;8.42
100;110;283;FILLES DU CALVAIRE;71277;DIJFP;2H-3H;0.01
100;110;283;FILLES DU CALVAIRE;71277;JOHV;16H-17H;9.35
100;110;283;FILLES DU CALVAIRE;71277;JOHV;23H-0H;1.17
100;110;283;FILLES DU CALVAIRE;71277;JOHV;6H-7H;0.67
100;110;283;FILLES DU CALVAIRE;71277;JOHV;7H-8H;3.85
100;110;283;FILLES DU CALVAIRE;71277;JOVS;10H-11H;4.96
100;110;283;FILLES DU CALVAIRE;71277;JOVS;11H-12H;5.5
100;110;283;FILLES DU CALVAIRE;71277;JOVS;23H-0H;0.33
100;110;283;FILLES DU CALVAIRE;71277;SAHV;19H-20H;5.61
100;110;283;FILLES DU CALVAIRE;71277;SAHV;2H-3H;0.01
100;110;283;FILLES DU CALVAIRE;71277;SAVS;10H-11H;4.65
100;110;283;FILLES DU CALVAIRE;71277;SAVS;13H-14H;8.47
100;110;283;FILLES DU CALVAIRE;71277;SAVS;17H-18H;14.15
100;110;283;FILLES DU CALVAIRE;71277;SAVS;22H-23H;0.44
100;110;283;FILLES DU CALVAIRE;71277;SAVS;5H-6H;0.22
100;110;290;FORT D'AUBERVILLIERS;73695;DIJFP;15H-16H;7.61
100;110;290;FORT D'AUBERVILLIERS;73695;DIJFP;16H-17H;7.07
100;110;290;FORT D'AUBERVILLIERS;73695;DIJFP;20H-21H;2.1
100;110;290;FORT D'AUBERVILLIERS;73695;DIJFP;21H-22H;1.23
100;110;290;FORT D'AUBERVILLIERS;73695;DIJFP;2H-3H;0.0
100;110;290;FORT D'AUBERVILLIERS;73695;DIJFP;9H-10H;7.31
100;110;290;FORT D'AUBERVILLIERS;73695;JOHV;0H-1H;0.09
100;110;290;FORT D'AUBERVILLIERS;73695;JOHV;13H-14H;5.43
100;110;290;FORT D'AUBERVILLIERS;73695;JOHV;14H-15H;4.95
100;110;290;FORT D'AUBERVILLIERS;73695;JOHV;16H-17H;6.83
100;110;290;FORT D'AUBERVILLIERS;73695;JOHV;17H-18H;6.97
100;110;290;FORT D'AUBERVILLIERS;73695;JOHV;20H-21H;1.3
100;110;290;FORT D'AUBERVILLIERS;73695;JOHV;7H-8H;13.36
100;110;290;FORT D'AUBERVILLIERS;73695;JOVS;22H-23H;0.36
100;110;290;FORT D'AUBERVILLIERS;73695;JOVS;23H-0H;0.24
100;110;290;FORT D'AUBERVILLIERS;73695;JOVS;3H-4H;0.0
100;110;290;FORT D'AUBERVILLIERS;73695;JOVS;9H-10H;7.6
100;110;290;FORT D'AUBERVILLIERS;73695;SAHV;10H-11H;7.56
100;110;290;FORT D'AUBERVILLIERS;73695;SAHV;11H-12H;7.06
100;110;290;FORT D'AUBERVILLIERS;73695;SAHV;14H-15H;7.74
100;110;290;FORT D'AUBERVILLIERS;73695;SAHV;20H-21H;2.01
100;110;290;FORT D'AUBERVILLIERS;73695;SAHV;3H-4H;0.0
100;110;290;FORT D'AUBERVILLIERS;73695;SAHV;6H-7H;4.65
100;110;290;FORT D'AUBERVILLIERS;73695;SAVS;10H-11H;7.05
100;110;290;FORT D'AUBERVILLIERS;73695;SAVS;15H-16H;7.87
100;110;290;FORT D'AUBERVILLIERS;73695;SAVS;19H-20H;2.62
100;110;290;FORT D'AUBERVILLIERS;73695;SAVS;20H-21H;1.39
100;110;290;FORT D'AUBERVILLIERS;73695;SAVS;6H-7H;4.44
100;110;293;FRANKLIN-D.ROOSEVELT;71318;DIJFP;10H-11H;2.65
100;110;293;FRANKLIN-D.ROOSEVELT;71318;DIJFP;12H-13H;5.84
100;110;293;FRANKLIN-D.ROOSEVELT;71318;DIJFP;14H-15H;7.61
100;110;293;FRANKLIN-D.ROOSEVELT;71318;DIJFP;5H-6H;0.31
100;110;293;FRANKLIN-D.ROOSEVELT;71318;DIJFP;8H-9H;0.74
100;110;293;FRANKLIN-D.ROOSEVELT;71318;JOHV;12H-13H;5.07
100;110;293;FRANKLIN-D.ROOSEVELT;71318;JOHV;2H-3H;0.01
100;110;293;FRANKLIN-D.ROOSEVELT;71318;JOHV;4H-5H;0.0
100;110;293;FRANKLIN-D.ROOSEVELT;71318;JOHV;ND;0.0
100;110;293;FRANKLIN-D.ROOSEVELT;71318;JOVS;0H-1H;0.1
100;110;293;FRANKLIN-D.ROOSEVELT;71318;JOVS;15H-16H;8.42
100;110;293;FRANKLIN-D.ROOSEVELT;71318;JOVS;16H-17H;12.52
100;110;293;FRANKLIN-D.ROOSEVELT;71318;JOVS;23H-0H;0.17
100;110;293;FRANKLIN-D.ROOSEVELT;71318;JOVS;3H-4H;0.0
100;110;293;FRANKLIN-D.ROOSEVELT;71318;JOVS;8H-9H;2.55
100;110;293;FRANKLIN-D.ROOSEVELT;71318;SAHV;1H-2H;0.09
100;110;293;FRANKLIN-D.ROOSEVELT;71318;SAHV;20H-21H;4.22
100;110;293;FRANKLIN-D.ROOSEVELT;71318;SAHV;21H-22H;2.69
100;110;293;FRANKLIN-D.ROOSEVELT;71318;SAVS;11H-12H;4.31
100;110;293;FRANKLIN-D.ROOSEVELT;71318;SAVS;13H-14H;6.96
100;110;293;FRANKLIN-D.ROOSEVELT;71318;SAVS;16H-17H;16.59
100;110;293;FRANKLIN-D.ROOSEVELT;71318;SAVS;19H-20H;3.7
100;110;293;FRANKLIN-D.ROOSEVELT;71318;SAVS;1H-2H;0.02
100;110;293;FRANKLIN-D.ROOSEVELT;71318;SAVS;7H-8H;0.58
100;110;297;GABRIEL PERI-ASNIERES-GENNEVILLIERS;72203;DIJFP;11H-12H;8.09
100;110;297;GABRIEL PERI-ASNIERES-GENNEVILLIERS;72203;DIJFP;1H-2H;0.01
100;110;297;GABRIEL PERI-ASNIERES-GENNEVILLIERS;72203;DIJFP;22H-23H;0.93
100;110;297;GABRIEL PERI-ASNIERES-GENNEVILLIERS;72203;JOHV;9H-10H;8.03
100;110;297;GABRIEL PERI-ASNIERES-GENNEVILLIERS;72203;JOVS;12H-13H;5.58
100;110;297;GABRIEL PERI-ASNIERES-GENNEVILLIERS;72203;JOVS;16H-17H;7.5
100;110;297;GABRIEL PERI-ASNIERES-GENNEVILLIERS;72203;JOVS;21H-22H;0.82
100;110;297;GABRIEL PERI-ASNIERES-GENNEVILLIERS;72203;JOVS;8H-9H;13.32
100;110;297;GABRIEL PERI-ASNIERES-GENNEVILLIERS;72203;SAHV;0H-1H;0.21
100;110;297;GABRIEL PERI-ASNIERES-GENNEVILLIERS;72203;SAHV;11H-12H;7.79
100;110;297;GABRIEL PERI-ASNIERES-GENNEVILLIERS;72203;SAHV;14H-15H;8.83
100;110;297;GABRIEL PERI-ASNIERES-GENNEVILLIERS;72203;SAHV;22H-23H;0.79
100;110;297;GABRIEL PERI-ASNIERES-GENNEVILLIERS;72203;SAHV;9H-10H;6.96
100;110;297;GABRIEL PERI-ASNIERES-GENNEVILLIERS;72203;SAVS;17H-18H;7.8
100;110;297;GABRIEL PERI-ASNIERES-GENNEVILLIERS;72203;SAVS;20H-21H;1.35
100;110;297;GABRIEL PERI-ASNIERES-GENNEVILLIERS;72203;SAVS;21H-22H;0.61
100;110;297;GABRIEL PERI-ASNIERES-GENNEVILLIERS;72203;SAVS;22H-23H;0.47
100;110;297;GABRIEL PERI-ASNIERES-GENNEVILLIERS;72203;SAVS;5H-6H;1.46
100;110;299;GAITE;73675;DIJFP;10H-11H;4.83
100;110;299;GAITE;73675;DIJFP;13H-14H;7.12
100;110;299;GAITE;73675;DIJFP;1H-2H;0.09
100;110;299;GAITE;73675;DIJFP;4H-5H;0.0
100;110;299;GAITE;73675;DIJFP;5H-6H;0.44
100;110;299;GAITE;73675;DIJFP;9H-10H;3.6
100;110;299;GAITE;73675;JOHV;15H-16H;6.39
100;110;299;GAITE;73675;JOHV;1H-2H;0.05
100;110;299;GAITE;73675;JOHV;21H-22H;2.01
100;110;299;GAITE;73675;JOHV;5H-6H;0.39
100;110;299;GAITE;73675;JOVS;13H-14H;5.9
100;110;299;GAITE;73675;JOVS;15H-16H;7.09
100;110;299;GAITE;73675;JOVS;17H-18H;11.24
100;110;299;GAITE;73675;JOVS;18H-19H;8.61
100;110;299;GAITE;73675;JOVS;1H-2H;0.05
100;110;299;GAITE;73675;JOVS;20H-21H;2.21
100;110;299;GAITE;73675;JOVS;22H-23H;0.55
100;110;299;GAITE;73675;JOVS;3H-4H;0.01
100;110;299;GAITE;73675;JOVS;7H-8H;5.55
100;110;299;GAITE;73675;SAHV;16H-17H;9.08
100;110;299;GAITE;73675;SAHV;1H-2H;0.08
100;110;299;GAITE;73675;SAHV;23H-0H;1.69
100;110;299;GAITE;73675;SAHV;7H-8H;1.8
100;110;299;GAITE;73675;SAVS;11H-12H;6.46
100;110;299;GAITE;73675;SAVS;20H-21H;1.85
100;110;30;ASSEMBLEE NATIONALE;73642;DIJFP;15H-16H;9.29
100;110;30;ASSEMBLEE NATIONALE;73642;DIJFP;6H-7H;0.76
100;110;30;ASSEMBLEE NATIONALE;73642;DIJFP;8H-9H;1.65
100;110;30;ASSEMBLEE NATIONALE;73642;JOHV;0H-1H;0.86
100;110;30;ASSEMBLEE NATIONALE;73642;JOHV;12H-13H;5.49
100;110;30;ASSEMBLEE NATIONALE;73642;JOHV;15H-16H;5.86
100;110;30;ASSEMBLEE NATIONALE;73642;JOHV;2H-3H;0.01
100;110;30;ASSEMBLEE NATIONALE;73642;JOVS;0H-1H;0.55
100;110;30;ASSEMBLEE NATIONALE;73642;JOVS;10H-11H;2.44
100;110;30;ASSEMBLEE NATIONALE;73642;JOVS;15H-16H;6.2
100;110;30;ASSEMBLEE NATIONALE;73642;JOVS;16H-17H;10.58
100;110;30;ASSEMBLEE NATIONALE;73642;JOVS;5H-6H;0.39
100;110;30;ASSEMBLEE NATIONALE;73642;SAHV;0H-1H;1.77
100;110;30;ASSEMBLEE NATIONALE;73642;SAHV;11H-12H;4.43
100;110;30;ASSEMBLEE NATIONALE;73642;SAHV;14H-15H;6.48
100;110;30;ASSEMBLEE NATIONALE;73642;SAHV;17H-18H;13.22
100;110;30;ASSEMBLEE NATIONALE;73642;SAHV;19H-20H;4.9
100;110;30;ASSEMBLEE NATIONALE;73642;SAHV;21H-22H;3.73
100;110;30;ASSEMBLEE NATIONALE;73642;SAVS;12H-13H;6.19
100;110;30;ASSEMBLEE NATIONALE;73642;SAVS;20H-21H;1.39
100;110;30;ASSEMBLEE NATIONALE;73642;SAVS;2H-3H;0.08
100;110;30;ASSEMBLEE NATIONALE;73642;SAVS;9H-10H;3.26
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;DIJFP;10H-11H;7.21
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;DIJFP;13H-14H;8.89
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;DIJFP;17H-18H;8.29
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;DIJFP;4H-5H;0.0
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;DIJFP;9H-10H;5.88
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;JOHV;20H-21H;1.68
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;JOHV;2H-3H;0.0
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;JOHV;8H-9H;10.82
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;JOVS;0H-1H;0.09
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;JOVS;13H-14H;6.19
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;JOVS;17H-18H;9.77
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;JOVS;19H-20H;2.98
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;JOVS;20H-21H;1.14
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;JOVS;21H-22H;0.45
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;JOVS;22H-23H;0.32
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;JOVS;6H-7H;5.93
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;JOVS;8H-9H;9.37
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;JOVS;9H-10H;7.24
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;SAHV;23H-0H;0.42
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;SAHV;4H-5H;0.0
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;SAHV;8H-9H;5.04
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;SAVS;14H-15H;9.33
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;SAVS;16H-17H;9.45
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;SAVS;18H-19H;6.51
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;SAVS;5H-6H;1.31
100;110;300;GALLIENI (PARC DE BAGNOLET);71817;SAVS;9H-10H;6.24
100;110;301;GAMBETTA;71808;DIJFP;19H-20H;4.26
100;110;301;GAMBETTA;71808;DIJFP;5H-6H;0.67
100;110;301;GAMBETTA;71808;DIJFP;7H-8H;2.05
100;110;301;GAMBETTA;71808;JOHV;12H-13H;6.35
100;110;301;GAMBETTA;71808;JOHV;14H-15H;6.0
100;110;301;GAMBETTA;71808;JOHV;21H-22H;1.18
100;110;301;GAMBETTA;71808;JOHV;2H-3H;0.01
100;110;301;GAMBETTA;71808;JOHV;5H-6H;1.27
100;110;301;GAMBETTA;71808;JOHV;7H-8H;6.75
100;110;301;GAMBETTA;71808;JOVS;0H-1H;0.15
100;110;301;GAMBETTA;71808;JOVS;18H-19H;6.74
100;110;301;GAMBETTA;71808;JOVS;20H-21H;1.38
100;110;301;GAMBETTA;71808;JOVS;2H-3H;0.01
100;110;301;GAMBETTA;71808;SAHV;0H-1H;0.39
100;110;301;GAMBETTA;71808;SAHV;14H-15H;10.07
100;110;301;GAMBETTA;71808;SAHV;18H-19H;6.17
100;110;301;GAMBETTA;71808;SAHV;20H-21H;2.38
100;110;301;GAMBETTA;71808;SAHV;9H-10H;5.94
100;110;301;GAMBETTA;71808;SAVS;14H-15H;11.22
100;110;301;GAMBETTA;71808;SAVS;17H-18H;8.84
100;110;301;GAMBETTA;71808;SAVS;22H-23H;0.6
100;110;311;AUSTERLITZ;71135;DIJFP;19H-20H;7.99
100;110;311;AUSTERLITZ;71135;DIJFP;1H-2H;0.07
100;110;311;AUSTERLITZ;71135;DIJFP;20H-21H;6.16
100;110;311;AUSTERLITZ;71135;DIJFP;23H-0H;2.05
100;110;311;AUSTERLITZ;71135;DIJFP;6H-7H;1.74
100;110;311;AUSTERLITZ;71135;JOHV;10H-11H;4.01
100;110;311;AUSTERLITZ;71135;JOHV;16H-17H;5.46
100;110;311;AUSTERLITZ;71135;JOHV;20H-21H;2.59
100;110;311;AUSTERLITZ;71135;JOHV;23H-0H;0.54
100;110;311;AUSTERLITZ;71135;JOHV;2H-3H;0.0
100;110;311;AUSTERLITZ;71135;JOHV;3H-4H;0.0
100;110;311;AUSTERLITZ;71135;JOHV;5H-6H;1.09
100;110;311;AUSTERLITZ;71135;JOHV;9H-10H;10.17
100;110;311;AUSTERLITZ;71135;JOVS;10H-11H;4.18
100;110;311;AUSTERLITZ;71135;JOVS;19H-20H;3.94
100;110;311;AUSTERLITZ;71135;JOVS;3H-4H;0.0
100;110;311;AUSTERLITZ;71135;JOVS;7H-8H;11.42
100;110;311;AUSTERLITZ;71135;JOVS;9H-10H;9.64
100;110;311;AUSTERLITZ;71135;SAHV;1H-2H;0.09
100;110;311;AUSTERLITZ;71135;SAHV;20H-21H;3.43
100;110;311;AUSTERLITZ;71135;SAHV;23H-0H;1.18
100;110;311;AUSTERLITZ;71135;SAHV;6H-7H;2.68
100;110;311;AUSTERLITZ;71135;SAHV;8H-9H;5.93
100;110;311;AUSTERLITZ;71135;SAVS;10H-11H;5.67
100;110;311;AUSTERLITZ;71135;SAVS;13H-14H;7.96
100;110;311;AUSTERLITZ;71135;SAVS;16H-17H;8.17
100;110;311;AUSTERLITZ;71135;SAVS;21H-22H;1.62
100;110;311;AUSTERLITZ;71135;SAVS;5H-6H;1.02
100;110;311;AUSTERLITZ;71135;SAVS;9H-10H;6.31
100;110;313;GARE DE L'EST;71359;DIJFP;17H-18H;10.17
100;110;313;GARE DE L'EST;71359;DIJFP;22H-23H;2.36
100;110;313;GARE DE L'EST;71359;JOHV;13H-14H;4.46
100;110;313;GARE DE L'EST;71359;JOHV;14H-15H;3.93
100;110;313;GARE DE L'EST;71359;JOHV;1H-2H;0.02
100;110;313;GARE DE L'EST;71359;JOHV;23H-0H;0.33
100;110;313;GARE DE L'EST;71359;JOHV;8H-9H;16.64
100;110;313;GARE DE L'EST;71359;JOVS;17H-18H;7.04
100;110;313;GARE DE L'EST;71359;JOVS;21H-22H;1.11
100;110;313;GARE DE L'EST;71359;JOVS;3H-4H;0.0
100;110;313;GARE DE L'EST;71359;JOVS;5H-6H;1.11
100;110;313;GARE DE L'EST;71359;JOVS;8H-9H;16.03
100;110;313;GARE DE L'EST;71359;SAHV;18H-19H;7.21
100;110;313;GARE DE L'EST;71359;SAHV;21H-22H;1.92
100;110;313;GARE DE L'EST;71359;SAVS;11H-12H;7.1
100;110;313;GARE DE L'EST;71359;SAVS;13H-14H;7.93
100;110;313;GARE DE L'EST;71359;SAVS;17H-18H;8.99
100;110;313;GARE DE L'EST;71359;SAVS;18H-19H;7.4
100;110;313;GARE DE L'EST;71359;SAVS;22H-23H;0.86
100;110;313;GARE DE L'EST;71359;SAVS;6H-7H;2.35
100;110;313;GARE DE L'EST;71359;SAVS;7H-8H;4.84
100;110;313;GARE DE L'EST;71359;SAVS;8H-9H;5.05
100;110;317;GARE DE LYON;73626;DIJFP;17H-18H;10.35
100;110;317;GARE DE LYON;73626;DIJFP;18H-19H;9.52
100;110;317;GARE DE LYON;73626;DIJFP;19H-20H;6.51
100;110;317;GARE DE LYON;73626;DIJFP;1H-2H;0.07
100;110;317;GARE DE LYON;73626;DIJFP;22H-23H;4.73
100;110;317;GARE DE LYON;73626;DIJFP;5H-6H;0.44
100;110;317;GARE DE LYON;73626;DIJFP;7H-8H;1.26
100;110;317;GARE DE LYON;73626;JOHV;22H-23H;1.89
100;110;317;GARE DE LYON;73626;JOHV;2H-3H;0.01
100;110;317;GARE DE LYON;73626;JOHV;3H-4H;0.01
100;110;317;GARE DE LYON;73626;JOVS;15H-16H;6.08
100;110;317;GARE DE LYON;73626;JOVS;6H-7H;3.22
100;110;317;GARE DE LYON;73626;SAHV;11H-12H;6.52
100;110;317;GARE DE LYON;73626;SAHV;18H-19H;7.68
100;110;317;GARE DE LYON;73626;SAHV;23H-0H;1.57
100;110;317;GARE DE LYON;73626;SAVS;11H-12H;7.06
100;110;317;GARE DE LYON;73626;SAVS;16H-17H;9.56
100;110;317;GARE DE LYON;73626;SAVS;18H-19H;8.05
100;110;317;GARE DE LYON;73626;SAVS;20H-21H;2.97
100;110;317;GARE DE LYON;73626;SAVS;2H-3H;0.01
100;110;317;GARE DE LYON;73626;SAVS;5H-6H;0.5
100;110;317;GARE DE LYON;73626;SAVS;7H-8H;1.9
100;110;318;GARE DU NORD;71410;DIJFP;14H-15H;7.0
100;110;318;GARE DU NORD;71410;DIJFP;15H-16H;7.03
100;110;318;GARE DU NORD;71410;DIJFP;23H-0H;0.81
100;110;318;GARE DU NORD;71410;DIJFP;4H-5H;0.02
100;110;318;GARE DU NORD;71410;DIJFP;7H-8H;1.54
100;110;318;GARE DU NORD;71410;JOHV;0H-1H;0.25
100;110;318;GARE DU NORD;71410;JOHV;10H-11H;4.13
100;110;318;GARE DU NORD;71410;JOHV;11H-12H;3.93
100;110;318;GARE DU NORD;71410;JOHV;4H-5H;0.02
100;110;318;GARE DU NORD;71410;JOVS;12H-13H;5.37
100;110;318;GARE DU NORD;71410;JOVS;16H-17H;6.24
100;110;318;GARE DU NORD;71410;JOVS;17H-18H;8.4
100;110;318;GARE DU NORD;71410;JOVS;2H-3H;0.01
100;110;318;GARE DU NORD;71410;JOVS;5H-6H;1.07
100;110;318;GARE DU NORD;71410;SAHV;10H-11H;5.61
100;110;318;GARE DU NORD;71410;SAHV;12H-13H;7.72
100;110;318;GARE DU NORD;71410;SAHV;13H-14H;7.62
100;110;318;GARE DU NORD;71410;SAHV;14H-15H;8.58
100;110;318;GARE DU NORD;71410;SAHV;1H-2H;0.05
100;110;318;GARE DU NORD;71410;SAHV;7H-8H;3.44
100;110;318;GARE DU NORD;71410;SAVS;19H-20H;4.44
100;110;318;GARE DU NORD;71410;SAVS;1H-2H;0.03
100;110;318;GARE DU NORD;71410;SAVS;21H-22H;1.71
100;110;318;GARE DU NORD;71410;SAVS;2H-3H;0.01
100;110;318;GARE DU NORD;71410;SAVS;6H-7H;1.47
100;110;318;GARE DU NORD;71410;SAVS;9H-10H;5.38
100;110;323;GARIBALDI;72128;DIJFP;10H-11H;6.76
